id,status,rawText,description,message,settledAt,createdAt,transactionType,currencyCode,value,valueInBaseUnits,cardNumberSuffix,parentCategory,category,cardPurchaseMethod
7bf793e5-6b50-4645-97f8-5bd42537862a,SETTLED,"SP ABOVE THE CLOU,DARLINGHURST",Above The Clouds Store,,2023-07-11T01:54:42+10:00,2023-07-10T17:14:24+10:00,Purchase,AUD,-80.0,-8000,4520.0,personal,gifts-and-charity,
c2864e04-c708-4fcf-b6f3-d853e3644bc0,SETTLED,"BUNNINGS 557000, EDWARDSTOWN",Bunnings Warehouse,,2023-07-12T03:08:42+10:00,2023-07-09T15:13:36+10:00,Purchase,AUD,-18.89,-1889,,home,home-maintenance-and-improvements,
f3bf7785-ba33-4350-9385-23d88c9d69ee,SETTLED,JOSEPH WIDDRINGTON,Joe Widdrington,Beers,2023-07-09T11:52:07+10:00,2023-07-09T11:52:07+10:00,Osko Payment Received,AUD,20.0,2000,,good-life,booze,
b1598bc4-93d4-4afc-9490-e89ed612a868,SETTLED,,Transfer from Savings,,2023-07-09T11:27:13+10:00,2023-07-09T11:27:13+10:00,Transfer,AUD,50.0,5000,,,,
fc598a2a-9fd1-4d62-9165-1d6172bf0f8a,SETTLED,,Transfer to Spending,,2023-07-09T11:27:12+10:00,2023-07-09T11:27:12+10:00,Transfer,AUD,-50.0,-5000,,,,
016ff5e1-d20d-4f54-a8db-02d0c877c3b0,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2023-07-12T03:08:43+10:00,2023-07-09T11:26:51+10:00,Purchase,AUD,-15.3,-1530,,good-life,restaurants-and-cafes,
1de23a4b-d4fa-457c-bee4-8633ebbba137,SETTLED,"OTR HACKNEY, HACKNEY",OTR,,2023-07-11T01:54:42+10:00,2023-07-08T22:25:45+10:00,Purchase,AUD,-13.98,-1398,4520.0,transport,fuel,
16cd2de8-0fcc-4962-a6d7-971173f88d1a,SETTLED,SIDNEY HEITMANN,Sidney Heitmann,Pussyo,2023-07-08T16:53:11+10:00,2023-07-08T16:53:11+10:00,Osko Payment Received,AUD,21.0,2100,,good-life,booze,
1f1ae0ea-60f8-4465-af16-7b6e0e717d34,SETTLED,"BWS LIQUOR 5030, WALKERVILLE",BWS,,2023-07-09T03:33:48+10:00,2023-07-08T16:52:36+10:00,Purchase,AUD,-64.0,-6400,4520.0,good-life,booze,
b2404da3-a97c-4e03-8846-3bb7899d1c49,SETTLED,"COLES 04031, FINDON",Coles,,2023-07-09T03:33:47+10:00,2023-07-08T16:13:50+10:00,Purchase,AUD,-11.3,-1130,4520.0,home,groceries,
3c00c699-1690-457b-baf7-92f4ec8f9581,SETTLED,"SALVOS KIDMAN PARK,KIDMAN PARK",Salvos,,2023-07-12T03:08:42+10:00,2023-07-08T16:03:10+10:00,Purchase,AUD,-22.0,-2200,,personal,clothing-and-accessories,
07dda130-8a3f-4814-9810-079c7ca9e604,SETTLED,,Transfer from Savings,,2023-07-08T16:01:56+10:00,2023-07-08T16:01:56+10:00,Transfer,AUD,50.0,5000,,,,
58d0c60e-17cc-4acc-b347-8fc0fc640e7f,SETTLED,,Transfer to Spending,,2023-07-08T16:01:55+10:00,2023-07-08T16:01:55+10:00,Transfer,AUD,-50.0,-5000,,,,
c7687288-eda1-422a-91f4-cf1dcb926306,SETTLED,"Subway Findon, Findon",Subway,,2023-07-11T01:54:41+10:00,2023-07-08T15:30:43+10:00,Purchase,AUD,-13.7,-1370,,good-life,takeaway,
1581f200-d9fa-479f-acc5-75c4c2dc74f9,SETTLED,"BUNNINGS 557000, EDWARDSTOWN",Bunnings Warehouse,,2023-07-10T03:06:43+10:00,2023-07-07T17:51:50+10:00,Purchase,AUD,-36.7,-3670,4520.0,home,home-maintenance-and-improvements,
7eac90a0-f226-490e-bf6b-f5ed5e189ffb,SETTLED,,Transfer from Savings,,2023-07-07T17:51:46+10:00,2023-07-07T17:51:46+10:00,Transfer,AUD,50.0,5000,,,,
2591c4d5-e003-42ae-a778-ef0457559e06,SETTLED,,Transfer to Spending,,2023-07-07T17:51:46+10:00,2023-07-07T17:51:46+10:00,Transfer,AUD,-50.0,-5000,,,,
d638cc2f-4689-46b4-8971-24d2c235d0c0,SETTLED,"EB *SoBSPA Quiz N,801-413-7200",Eventbrite,,2023-07-07T03:07:55+10:00,2023-07-06T17:59:33+10:00,Purchase,AUD,-10.0,-1000,,good-life,events-and-gigs,
8a33273f-dc25-4584-9e02-b05d68afdd3f,SETTLED,"FOODIMESE PTY LTD, ADELAIDE",Canteen by Phonatic,,2023-07-08T04:03:33+10:00,2023-07-06T12:45:46+10:00,Purchase,AUD,-8.9,-890,4520.0,good-life,takeaway,
e7b1984f-f8bd-4ecd-bba8-238d893a9e8f,SETTLED,,Transfer from Savings,,2023-07-06T12:44:45+10:00,2023-07-06T12:44:45+10:00,Transfer,AUD,20.0,2000,,,,
7a94a14f-8413-4b23-a564-ebce72575385,SETTLED,,Transfer to Spending,,2023-07-06T12:44:45+10:00,2023-07-06T12:44:45+10:00,Transfer,AUD,-20.0,-2000,,,,
c9533137-ffcd-4512-85d1-84e573cf9e1e,SETTLED,"FOODIMESE PTY LTD, ADELAIDE",Canteen by Phonatic,,2023-07-07T03:07:54+10:00,2023-07-05T12:52:58+10:00,Purchase,AUD,-8.9,-890,,good-life,takeaway,
0794596b-181f-464f-907f-28d00e3208c6,SETTLED,"Kneebone Foot Co,Westbourne Pa",Kneebone Foot Connection Podiatry and Physio,,2023-07-05T03:23:37+10:00,2023-07-04T09:35:22+10:00,Purchase,AUD,-54.0,-5400,,personal,health-and-medical,
131d5ed1-e9dd-4f0c-a374-3a80de291261,SETTLED,,Transfer to Spending,,2023-07-04T09:35:07+10:00,2023-07-04T09:35:07+10:00,Transfer,AUD,-10.0,-1000,,,,
907885bc-9e72-4638-b9c4-00afd2950000,SETTLED,,Transfer from Savings,,2023-07-04T09:35:07+10:00,2023-07-04T09:35:07+10:00,Transfer,AUD,10.0,1000,,,,
0a3de467-6d4c-45b6-a77e-2c01578ba910,SETTLED,"BOOST PREPAID RECHAR,MELBOURNE",Boost Mobile,,2023-07-06T03:48:04+10:00,2023-07-04T04:57:03+10:00,Purchase,AUD,-35.0,-3500,,personal,mobile-phone,
b2757acd-8ddc-41d0-952c-93971e622cbb,SETTLED,"BELTANA CAFE, URRBRAE","Beltana Cafe, McLeod House",,2023-07-05T03:23:37+10:00,2023-07-03T13:22:22+10:00,Purchase,AUD,-5.5,-550,4520.0,good-life,restaurants-and-cafes,
dd0f1b63-912b-4513-a4f5-cc4dcb883a9b,SETTLED,,Transfer from Savings,,2023-07-03T13:13:56+10:00,2023-07-03T13:13:56+10:00,Transfer,AUD,100.0,10000,,,,
2c1b92ae-99e0-4df3-a66a-f7c9043585c9,SETTLED,,Transfer to Spending,,2023-07-03T13:13:56+10:00,2023-07-03T13:13:56+10:00,Transfer,AUD,-100.0,-10000,,,,
472b74d1-4ffa-4ab3-86e7-0b3590e45f8d,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2023-07-06T03:48:04+10:00,2023-07-03T11:26:04+10:00,Purchase,AUD,-12.5,-1250,4520.0,good-life,restaurants-and-cafes,
76ecf12e-c04a-43d7-a978-96994b3b7a39,SETTLED,,Transfer to Spending,,2023-07-02T18:55:11+10:00,2023-07-02T18:55:11+10:00,Transfer,AUD,-160.0,-16000,,,,
eab87b82-6572-4d25-b9f3-d30565de8853,SETTLED,,Transfer from Savings,,2023-07-02T18:55:11+10:00,2023-07-02T18:55:11+10:00,Transfer,AUD,160.0,16000,,,,
8ee65a7a-24d1-4320-90f2-bc08ff7d0591,SETTLED,"WOOLWORTHS 5003, CUMBERLAND PK",Woolworths,,2023-07-02T06:49:43+10:00,2023-07-01T13:39:43+10:00,Purchase,AUD,-16.4,-1640,4520.0,home,groceries,
0b952b5b-cb69-4fbf-8869-686ac17afcfe,SETTLED,"BUNNINGS 557000, EDWARDSTOWN",Bunnings Warehouse,,2023-07-04T03:40:56+10:00,2023-07-01T11:56:56+10:00,Purchase,AUD,-20.6,-2060,,home,home-maintenance-and-improvements,
96cf1aa5-62b3-4646-b42f-d04832631219,SETTLED,,Transfer from Savings,,2023-07-01T11:56:37+10:00,2023-07-01T11:56:37+10:00,Transfer,AUD,50.0,5000,,,,
e61eb57f-6bb3-4edf-9303-41ac4c6f800d,SETTLED,,Transfer to Spending,,2023-07-01T11:56:37+10:00,2023-07-01T11:56:37+10:00,Transfer,AUD,-50.0,-5000,,,,
73c3c5f2-47e8-431c-bdd8-a90fd308a952,SETTLED,,Interest,,2023-07-01T05:56:11+10:00,2023-07-01T05:56:11+10:00,Interest,AUD,288.42,28842,,,,
b666f1b6-16c0-4483-9cc7-aa5f0b3103a4,SETTLED,PAYPAL *paul             Sydne,PAYPAL *paul Sydne,,2023-06-30T11:19:53+10:00,2023-06-30T11:19:53+10:00,Purchase,AUD,-10.0,-1000,4520.0,transport,cycling,
11120d70-6fb4-4f75-a447-746a82f98678,SETTLED,"WOOLWORTHS 5003, CUMBERLAND PK",Woolworths,,2023-06-30T03:39:37+10:00,2023-06-29T19:35:05+10:00,Purchase,AUD,-25.0,-2500,4520.0,home,groceries,
101828af-c8f0-48de-8e57-f89889fc1ddb,SETTLED,"BIG W 05511, CUMBERLAND PK",Big W,,2023-06-30T03:39:37+10:00,2023-06-29T19:31:43+10:00,Purchase,AUD,-12.0,-1200,4520.0,,,
e6df6b66-06a9-4ff6-9a25-774d079960d3,SETTLED,,Transfer from Spending,,2023-06-29T12:21:22+10:00,2023-06-29T12:21:22+10:00,Transfer,AUD,1250.0,125000,,,,
4f0f28b3-9833-4218-8b11-8c04db0f8496,SETTLED,,Transfer to Savings,,2023-06-29T12:21:22+10:00,2023-06-29T12:21:22+10:00,Transfer,AUD,-1250.0,-125000,,,,
0e211d9c-a997-4a7e-9a7f-3b3d4988b326,SETTLED,The University o,The University of Adelaide,The University o    0232467517,2023-06-29T12:21:20+10:00,2023-06-29T12:21:20+10:00,Salary,AUD,1250.0,125000,,,,
7ce28c0e-3341-47cb-bfbd-4e8f0df0a256,SETTLED,"CITY BICYCLE EXP, ADELAIDE",Bicycle Express,,2023-06-29T02:58:56+10:00,2023-06-28T10:23:06+10:00,Purchase,AUD,-33.9,-3390,4520.0,transport,cycling,
8683918f-5fd5-4974-bc65-206347a3ffb3,SETTLED,,Transfer from Savings,,2023-06-28T10:23:00+10:00,2023-06-28T10:23:00+10:00,Transfer,AUD,50.0,5000,,,,
8a025dfb-c4fa-4299-8e35-c6681e94a910,SETTLED,,Transfer to Spending,,2023-06-28T10:23:00+10:00,2023-06-28T10:23:00+10:00,Transfer,AUD,-50.0,-5000,,,,
56969195-458c-4a75-bf66-ee1122868516,SETTLED,"SP BEARINGPRO, INVERURIE","SP BEARINGPRO, INVERURIE",,2023-06-29T02:58:56+10:00,2023-06-27T20:39:38+10:00,International Purchase,AUD,-80.62,-8062,,transport,cycling,
8e8bdf52-4252-46a2-a5b0-72f7375d6d59,SETTLED,,Transfer from Savings,,2023-06-27T20:39:26+10:00,2023-06-27T20:39:26+10:00,Transfer,AUD,100.0,10000,,,,
701492c8-083e-4749-b6fc-56bb4124ad5f,SETTLED,,Transfer to Spending,,2023-06-27T20:39:25+10:00,2023-06-27T20:39:25+10:00,Transfer,AUD,-100.0,-10000,,,,
a59d48e4-37ec-4eb7-87a6-171e6a82b774,SETTLED,PAYPAL *MONTBELL         Sydne,PAYPAL *MONTBELL Sydne,,2023-06-26T20:36:54+10:00,2023-06-26T20:36:54+10:00,Purchase,AUD,-399.99,-39999,4520.0,personal,clothing-and-accessories,
f4e8aba7-ac79-4f44-aae0-84e3a8f87fa0,SETTLED,,Transfer from Savings,,2023-06-26T20:35:16+10:00,2023-06-26T20:35:16+10:00,Transfer,AUD,400.0,40000,,,,
5c5fddd8-af3d-4a8f-87c3-46e618d9ec15,SETTLED,,Transfer to Spending,,2023-06-26T20:35:16+10:00,2023-06-26T20:35:16+10:00,Transfer,AUD,-400.0,-40000,,,,
a75954fc-b2cf-4a47-8d00-7240fbd51bc7,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2023-06-27T01:52:40+10:00,2023-06-26T12:13:02+10:00,Purchase,AUD,-23.31,-2331,4520.0,home,groceries,
e53d206f-c901-4290-9646-0abcd3718137,SETTLED,,Transfer from Savings,,2023-06-26T12:10:56+10:00,2023-06-26T12:10:56+10:00,Transfer,AUD,20.0,2000,,,,
123aa3c0-3f9a-4ff9-96d3-a54d97b09c4b,SETTLED,,Transfer to Spending,,2023-06-26T12:10:55+10:00,2023-06-26T12:10:55+10:00,Transfer,AUD,-20.0,-2000,,,,
648b0100-a6de-4084-bb42-a0199ca07124,SETTLED,"SPOTLIGHT 072, EDWARDSTOWN",Spotlight,,2023-06-27T01:52:40+10:00,2023-06-25T14:33:17+10:00,Purchase,AUD,-44.4,-4440,,home,homeware-and-appliances,
f43c11ba-7315-4f2b-9554-53356c669b27,SETTLED,,Transfer from Savings,,2023-06-25T14:30:28+10:00,2023-06-25T14:30:28+10:00,Transfer,AUD,20.0,2000,,,,
955f7138-e360-48a9-a4d9-786174f69035,SETTLED,,Transfer to Spending,,2023-06-25T14:30:27+10:00,2023-06-25T14:30:27+10:00,Transfer,AUD,-20.0,-2000,,,,
16e784f6-ea1a-4611-92da-c7c1223783a4,SETTLED,"eBay O*10-10211-29668, Sydney",eBay,,2023-06-25T02:20:51+10:00,2023-06-24T16:06:04+10:00,Purchase,AUD,-26.8,-2680,,,,
5f57e4f9-5d32-4468-affe-60c1ffd15ed6,SETTLED,,Transfer from Savings,,2023-06-24T16:05:30+10:00,2023-06-24T16:05:30+10:00,Transfer,AUD,50.0,5000,,,,
e293f087-0a8b-4c4a-b2c9-107e5867af21,SETTLED,,Transfer to Spending,,2023-06-24T16:05:29+10:00,2023-06-24T16:05:29+10:00,Transfer,AUD,-50.0,-5000,,,,
c8675084-55f5-4118-ad3f-72d86bf3bc90,SETTLED,"SP CCACHE.CC, ST PETERS",CCACHE,,2023-06-25T02:20:52+10:00,2023-06-24T12:56:05+10:00,Purchase,AUD,-84.91,-8491,4520.0,personal,clothing-and-accessories,
ad4bcf92-63b8-484e-bf20-3842f55f2031,SETTLED,,Transfer from Savings,,2023-06-24T12:55:53+10:00,2023-06-24T12:55:53+10:00,Transfer,AUD,50.0,5000,,,,
60626837-9c06-4d36-8e61-a64bb79a21ef,SETTLED,,Transfer to Spending,,2023-06-24T12:55:52+10:00,2023-06-24T12:55:52+10:00,Transfer,AUD,-50.0,-5000,,,,
63e84f21-8462-4f52-b431-b6b89cceccf6,SETTLED,"SOUTH AUSTRALIAN FORES,MEADOWS",Forestry SA,,2023-06-25T02:20:50+10:00,2023-06-23T17:06:39+10:00,Purchase,AUD,-21.9,-2190,,good-life,holidays-and-travel,
7a4d0bc1-6fb9-4284-a81a-4fdcd42c87a5,SETTLED,,Transfer from Savings,,2023-06-23T17:05:44+10:00,2023-06-23T17:05:44+10:00,Transfer,AUD,50.0,5000,,,,
dfcfc013-b9e4-47ea-be36-559bb739515c,SETTLED,,Transfer to Spending,,2023-06-23T17:05:44+10:00,2023-06-23T17:05:44+10:00,Transfer,AUD,-50.0,-5000,,,,
48552455-ef51-47a9-b621-87d1a438b092,SETTLED,"FOODIMESE PTY LTD, ADELAIDE",Canteen by Phonatic,,2023-06-25T02:20:51+10:00,2023-06-23T12:50:17+10:00,Purchase,AUD,-8.9,-890,4520.0,good-life,takeaway,
e747d1c8-5d9c-4899-b19b-93b55e2537b3,SETTLED,"PASADENA FOODLAND, PASADENA",Foodland,,2023-06-23T03:29:24+10:00,2023-06-22T18:17:32+10:00,Purchase,AUD,-28.41,-2841,,home,groceries,
d3e74343-6e2e-48b0-a0ac-73bc82d33580,SETTLED,,$dillonross,Camping,2023-06-21T23:37:21+10:00,2023-06-21T23:37:21+10:00,Pay Anyone,AUD,-7.0,-700,,,,
675dc5ad-53fe-4a0e-87db-898d003c7e43,SETTLED,"Macpac Retail Pty L,0433658963",Macpac,,2023-06-23T03:29:24+10:00,2023-06-21T20:19:43+10:00,Purchase,AUD,-57.92,-5792,4520.0,personal,clothing-and-accessories,
04485deb-3aa5-450e-b406-018c6854d28b,SETTLED,D R CAMPBELL,$dillonross,Nalgene,2023-06-21T20:19:41+10:00,2023-06-21T20:19:41+10:00,Osko Payment Received,AUD,29.0,2900,,,,
790b456f-673d-4104-bfd9-1290c8b36744,SETTLED,,Transfer to Spending,,2023-06-21T19:56:33+10:00,2023-06-21T19:56:33+10:00,Transfer,AUD,-50.0,-5000,,,,
7f700b55-a14c-4a2a-afe3-1a6f7595483a,SETTLED,,Transfer from Savings,,2023-06-21T19:56:33+10:00,2023-06-21T19:56:33+10:00,Transfer,AUD,50.0,5000,,,,
49121bed-bd45-4734-8304-44b10422b66f,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2023-06-24T04:33:58+10:00,2023-06-21T12:32:03+10:00,Purchase,AUD,-12.5,-1250,4520.0,good-life,restaurants-and-cafes,
a0e97ee5-60ca-495c-80a6-cbc17991ef59,SETTLED,"RAA, MILE END",RAA,,2023-06-22T06:54:41+10:00,2023-06-21T03:18:18+10:00,Purchase,AUD,-34.41,-3441,4520.0,transport,car-insurance-and-maintenance,
9ab329d4-34ec-4c7c-83ff-c69ab707f1ce,SETTLED,SIDNEY HEITMANN,Sidney Heitmann,Crab Boys,2023-06-20T08:44:10+10:00,2023-06-20T08:44:10+10:00,Osko Payment Received,AUD,31.0,3100,,personal,gifts-and-charity,
5de20a40-0ef7-4714-a2d9-48faf17cd357,SETTLED,JACK R DEANS,Jack Deans,Wids present,2023-06-20T08:18:22+10:00,2023-06-20T08:18:22+10:00,Osko Payment Received,AUD,30.0,3000,,personal,gifts-and-charity,
11979f27-3ea3-4a37-93e5-f2f9449b7f5f,SETTLED,"SP JB HI-FI ONLINE, SOUTHBANK",JB Hi-Fi,,2023-06-21T03:18:18+10:00,2023-06-19T23:14:15+10:00,Purchase,AUD,-51.98,-5198,4520.0,personal,gifts-and-charity,
ba95480e-5426-4cf0-80c7-11dfff923308,SETTLED,PAYPAL *BIGWPHOTOSO      Sydne,Big W,,2023-06-19T23:07:36+10:00,2023-06-19T23:07:36+10:00,Purchase,AUD,-28.0,-2800,,personal,gifts-and-charity,
201abea3-a602-46aa-9566-f4c120692948,SETTLED,,Transfer from Savings,,2023-06-19T23:05:27+10:00,2023-06-19T23:05:27+10:00,Transfer,AUD,100.0,10000,,,,
6ff09a34-b805-4fbc-8f7c-7f07b30e9f57,SETTLED,,Transfer to Spending,,2023-06-19T23:05:27+10:00,2023-06-19T23:05:27+10:00,Transfer,AUD,-100.0,-10000,,,,
cda5a3ac-0f61-4bc8-a78b-6acae18bf319,SETTLED,"SoundCloud Monthly Go, Berlin",Soundcloud,,2023-06-21T03:18:17+10:00,2023-06-19T22:12:08+10:00,International Purchase,AUD,-11.99,-1199,,good-life,tv-and-music,
e2fed9d7-dffa-40ce-b793-0c68e45e1480,SETTLED,"RAA, MILE END",RAA,,2023-06-20T02:18:20+10:00,2023-06-19T03:40:55+10:00,Purchase,AUD,-9.41,-941,,transport,car-insurance-and-maintenance,
7090f0df-5e8a-4ce1-9cb2-4d68e94ce854,SETTLED,"eBay O*18-10184-73798, Sydney",eBay,,2023-06-20T02:18:19+10:00,2023-06-18T21:18:52+10:00,Purchase,AUD,-70.74,-7074,,home,home-maintenance-and-improvements,
584ddb66-cc3e-44b4-a0ec-40bca8643152,SETTLED,,Transfer to Spending,,2023-06-18T21:18:28+10:00,2023-06-18T21:18:28+10:00,Transfer,AUD,-50.0,-5000,,,,
565da329-6794-4cd9-b02d-6a2b434c0da6,SETTLED,,Transfer from Savings,,2023-06-18T21:18:28+10:00,2023-06-18T21:18:28+10:00,Transfer,AUD,50.0,5000,,,,
80703fa5-b674-45c2-8796-c8b656758945,SETTLED,"SQ *ALI'S, Bowden",Ali's Pakistani Cuisine,,2023-06-19T02:35:54+10:00,2023-06-18T12:40:11+10:00,Purchase,AUD,-16.24,-1624,,good-life,restaurants-and-cafes,
77ab8198-354e-4c24-844f-f1f995ffd48a,SETTLED,"SQ *BEACH BREAK CAF,West Beach",Beach Break Café,,2023-06-19T02:35:54+10:00,2023-06-18T11:13:37+10:00,Purchase,AUD,-6.3,-630,,good-life,restaurants-and-cafes,
58e53271-4102-4d37-baa6-8a15cdbe397d,SETTLED,"DIT - EZYREG, ADELAIDE",Department for Infrastructure and Transport,,2023-06-20T02:18:19+10:00,2023-06-17T22:14:08+10:00,Purchase,AUD,-659.94,-65994,,transport,car-insurance-and-maintenance,
a675f638-c617-470c-b8f1-3ea68364673f,SETTLED,,Transfer from Savings,,2023-06-16T20:18:29+10:00,2023-06-16T20:18:29+10:00,Transfer,AUD,700.0,70000,,,,
e4d11906-84b9-45ea-b690-a637d2b9c880,SETTLED,,Transfer to Spending,,2023-06-16T20:18:28+10:00,2023-06-16T20:18:28+10:00,Transfer,AUD,-700.0,-70000,,,,
713051ee-dd0a-4b1b-8290-cd05de1daf04,SETTLED,"FOODIMESE PTY LTD, ADELAIDE",Canteen by Phonatic,,2023-06-18T03:45:47+10:00,2023-06-16T12:55:21+10:00,Purchase,AUD,-8.9,-890,4520.0,good-life,takeaway,
d424bf50-8b8f-45ae-bf5c-b4931fd1f204,SETTLED,,Transfer from Spending,,2023-06-15T12:29:35+10:00,2023-06-15T12:29:35+10:00,Transfer,AUD,1250.0,125000,,,,
a6c20dbe-d036-496d-a5b6-a30340a16b67,SETTLED,,Transfer to Savings,,2023-06-15T12:29:34+10:00,2023-06-15T12:29:34+10:00,Transfer,AUD,-1250.0,-125000,,,,
d2231586-a9f0-4793-955e-93cf625ee270,SETTLED,The University o,The University of Adelaide,The University o    0228981272,2023-06-15T12:29:33+10:00,2023-06-15T12:29:33+10:00,Salary,AUD,1250.0,125000,,,,
7b1026f7-7c21-4f05-904f-0549189e8bf9,SETTLED,"FOODIMESE PTY LTD, ADELAIDE",Canteen by Phonatic,,2023-06-15T03:40:29+10:00,2023-06-13T12:39:44+10:00,Purchase,AUD,-8.9,-890,4520.0,good-life,takeaway,
1c20994b-5319-4ea2-a50f-4959ccff5660,SETTLED,"COLES 4964, ADELAIDE",Coles,,2023-06-14T04:09:52+10:00,2023-06-13T12:06:25+10:00,Purchase,AUD,-16.2,-1620,4520.0,home,groceries,
d891d9a1-128b-40bb-946b-d4035fb24566,SETTLED,,Transfer from Savings,,2023-06-13T11:56:19+10:00,2023-06-13T11:56:19+10:00,Transfer,AUD,50.0,5000,,,,
3c11a7d2-a74a-4c90-966c-0bdc1c3fa583,SETTLED,,Transfer to Spending,,2023-06-13T11:56:19+10:00,2023-06-13T11:56:19+10:00,Transfer,AUD,-50.0,-5000,,,,
ef6bec70-06ee-4dc9-aaf9-17b9cf001c37,SETTLED,PAYPAL *PAYPALGIVIN PAYPASydne,McGrath Foundation,,2023-06-12T13:58:23+10:00,2023-06-12T13:58:23+10:00,Purchase,AUD,-1.0,-100,,personal,gifts-and-charity,
ea56df52-7663-44a4-96b0-559068b4ab8d,SETTLED,PAYPAL *ALIPAYAUSTR      Sydne,AliExpress,,2023-06-12T13:58:16+10:00,2023-06-12T13:58:16+10:00,Purchase,AUD,-6.45,-645,4520.0,,,
ec0ebe96-e7dc-4872-803f-d4c41d8e3304,SETTLED,"AMPOL CUMBERLAND,CUMBERLAND PA",Ampol,,2023-06-14T01:06:51+10:00,2023-06-11T16:40:12+10:00,Purchase,AUD,-99.76,-9976,4520.0,transport,fuel,
bfab3504-e55d-4111-851c-6a17b305f794,SETTLED,,Transfer from Savings,,2023-06-11T16:37:20+10:00,2023-06-11T16:37:20+10:00,Transfer,AUD,100.0,10000,,,,
0975fcab-51d7-4bfc-9004-8bca4f62d538,SETTLED,,Transfer to Spending,,2023-06-11T16:37:20+10:00,2023-06-11T16:37:20+10:00,Transfer,AUD,-100.0,-10000,,,,
4e0b3885-bcd5-4c1b-bec8-0f5876401912,SETTLED,"BUNNINGS 557000, EDWARDSTOWN",Bunnings Warehouse,,2023-06-14T01:06:51+10:00,2023-06-11T11:35:00+10:00,Purchase,AUD,-13.18,-1318,4520.0,home,home-maintenance-and-improvements,
9680fa7b-a4d0-4aa8-98a2-4fc5ad1d4878,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2023-06-09T06:17:22+10:00,2023-06-06T12:27:48+10:00,Purchase,AUD,-11.5,-1150,4520.0,good-life,restaurants-and-cafes,
3e6e4f04-5107-4d1f-9ca5-ceac4033ea6f,SETTLED,"BOOST PREPAID RECHAR,MELBOURNE",Boost Mobile,,2023-06-08T03:40:31+10:00,2023-06-06T09:10:31+10:00,Purchase,AUD,-30.0,-3000,4520.0,personal,mobile-phone,
046c6d21-06e8-4d21-a224-61690bb17702,SETTLED,,Transfer from Savings,,2023-06-05T12:14:47+10:00,2023-06-05T12:14:47+10:00,Transfer,AUD,50.0,5000,,,,
7c0d8f87-6c4b-4fe4-9921-3eac2f850e97,SETTLED,,Transfer to Spending,,2023-06-05T12:14:47+10:00,2023-06-05T12:14:47+10:00,Transfer,AUD,-50.0,-5000,,,,
4d26ecec-512f-4347-ae91-ce973413ec5d,SETTLED,"AMAZON AU, SYDNEY SOUTH",Amazon,,2023-06-06T02:44:50+10:00,2023-06-04T17:03:05+10:00,Purchase,AUD,-43.47,-4347,4520.0,transport,car-insurance-and-maintenance,
d077f92f-f4a4-4e31-91d6-8c806fae5d37,SETTLED,"WOOLWORTHS 5003, CUMBERLAND PK",Woolworths,,2023-06-05T02:26:22+10:00,2023-06-04T17:01:37+10:00,Purchase,AUD,-12.81,-1281,4520.0,home,groceries,
55e21044-e9e4-442b-a71f-a2da77e7ba4e,SETTLED,,Transfer from Savings,,2023-06-04T16:50:15+10:00,2023-06-04T16:50:15+10:00,Transfer,AUD,50.0,5000,,,,
69e55f7d-1b5f-4d9f-afa8-efd89e01ddb1,SETTLED,,Transfer to Spending,,2023-06-04T16:50:14+10:00,2023-06-04T16:50:14+10:00,Transfer,AUD,-50.0,-5000,,,,
f591b532-d43a-4658-b45f-e5d01844fd28,SETTLED,"SQ *VARIETY BASH C,Edwardstown","SQ *VARIETY BASH C,Edwardstown",,2023-06-05T02:26:22+10:00,2023-06-04T16:32:49+10:00,Purchase,AUD,-8.5,-850,,personal,gifts-and-charity,
743b3cb0-92a0-40c7-a314-8340ee4a7f95,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2023-06-07T03:19:39+10:00,2023-06-04T10:13:46+10:00,Purchase,AUD,-22.8,-2280,,good-life,restaurants-and-cafes,
d051ba93-b103-4efa-bae9-02eda08c256b,SETTLED,,Transfer from Savings,,2023-06-04T10:09:14+10:00,2023-06-04T10:09:14+10:00,Transfer,AUD,50.0,5000,,,,
9d11ab53-7268-49dd-a40f-99c300f0347c,SETTLED,,Transfer to Spending,,2023-06-04T10:09:14+10:00,2023-06-04T10:09:14+10:00,Transfer,AUD,-50.0,-5000,,,,
974a67f0-4d31-4bf6-ba7a-abaebb13a819,SETTLED,"TOOL KIT DEPOT, MELROSE PARK",Tool Kit Depot,,2023-06-07T03:19:39+10:00,2023-06-03T15:12:22+10:00,Purchase,AUD,-15.0,-1500,4520.0,home,home-maintenance-and-improvements,
9f368810-4b11-424b-b63d-de869c81e7e3,SETTLED,"BUNNINGS 557000, EDWARDSTOWN",Bunnings Warehouse,,2023-06-06T02:44:50+10:00,2023-06-03T15:12:22+10:00,Purchase,AUD,-4.98,-498,4520.0,home,home-maintenance-and-improvements,
